longitude,latitude,from,to,label     
-52.461329999999900,-26.879774999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.475520000000000,-26.883655000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.466892000000000,-26.871316000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.473737000000000,-26.862857000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.452559999999900,-26.867691000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.445002000000000,-26.870553000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.438583999999900,-26.861011999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.440295999999900,-26.875831999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.457622000000000,-26.867626999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.483434000000000,-26.873161000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.477231000000000,-26.866291000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.459476000000000,-26.854904999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.438513000000000,-26.853632999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.476874000000000,-26.843389999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.457908000000000,-26.845362999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.492133000000000,-26.839064000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.479156000000000,-26.832955999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.458976999999900,-26.838301000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.443931999999900,-26.823475999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.455768999999900,-26.833911000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.466464000000000,-26.832065000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.442221000000000,-26.841163999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.427604000000000,-26.832319999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.425108000000000,-26.843008999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.408636999999900,-26.824430000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.410918000000000,-26.832764999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.382040000000000,-26.830220000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.395088999999900,-26.832128999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.393877000000000,-26.838491999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.393448999999900,-26.849371000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.418191000000000,-26.847397999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.400436999999900,-26.836583000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.361860999999900,-26.831047000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.358367999999900,-26.827992999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.352663000000000,-26.840845999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.344107000000000,-26.852996999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.333910000000000,-26.851279000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.336263000000000,-26.824621000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.311878000000000,-26.834356000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.312804000000000,-26.824303000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.304319000000000,-26.834674000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.290771999999900,-26.836392000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.291699000000000,-26.844790000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.290629000000000,-26.855858999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.316369999999900,-26.864764999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.334909000000000,-26.859994000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.290985999999900,-26.876149999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.301324999999900,-26.877295000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.317796000000000,-26.888487999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.319293000000000,-26.896118999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.299897999999900,-26.895674000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.301467000000000,-26.905085000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.318865000000000,-26.902605999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.301110999999900,-26.916149000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.290914000000000,-26.915704000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.327921000000000,-26.909091000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.333553999999900,-26.915258999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.311664000000000,-26.907947000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.356585000000000,-26.905021999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.343679000000000,-26.899743999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.350808999999900,-26.904703999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.367565999999900,-26.904577000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.359366000000000,-26.900379999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.358510000000000,-26.909345999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.342751999999900,-26.884799999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.338830000000000,-26.885308999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.358296000000000,-26.885690000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.310523000000000,-26.873224000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.343679000000000,-26.867500000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.339258000000000,-26.877739999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.331556999999900,-26.883082999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.374482000000000,-26.864509999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.361077000000000,-26.859611999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.358938000000000,-26.856241000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.382539999999900,-26.891158999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.382182999999900,-26.871697999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.361505000000000,-26.871061999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.365997000000000,-26.866610000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.352021999999900,-26.874624000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.383508999999900,-26.907969999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.343705000000000,-26.860620999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.334696999999900,-26.864106000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.329641000000000,-26.867058000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.361355000000000,-26.845898999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.385899000000000,-26.855249000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.413753000000000,-26.860170000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.413018000000000,-26.855249000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.430576000000000,-26.844750999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.451259000000000,-26.860825999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.460911000000000,-26.859923999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.481411000000000,-26.888705000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.492165999999900,-26.893295999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.461554999999900,-26.909282000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.424508000000000,-26.901494000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.415774999999900,-26.918953999999900,2015-01-01,2016-01-01,Culturas_Agricolas
-52.397022000000000,-26.915758000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.371282999999900,-26.898215000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.407409999999900,-26.900019000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.406123000000000,-26.895018000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.415683000000000,-26.902642000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.425702999999900,-26.913708000000000,2015-01-01,2016-01-01,Culturas_Agricolas
-52.489851999999900,-26.916986000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.480145999999900,-26.916543000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.464216999999900,-26.917318999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.457000000000000,-26.910883999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.490101000000000,-26.885691999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.490349000000000,-26.905889999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.425018999999900,-26.900895999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.406104999999900,-26.895015000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.434227999999900,-26.916654000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.466954999999900,-26.886247000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.440823000000000,-26.876035999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.461480000000000,-26.872706000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.488607000000000,-26.857054000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.483381000000000,-26.876035999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.437711999999900,-26.860606000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.476163000000000,-26.825410000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.473300999999900,-26.842177000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.409090999999900,-26.824743000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.428379000000000,-26.832739000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.422406000000000,-26.856721000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.398015999999900,-26.844951999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.413570999999900,-26.831184000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.444307000000000,-26.847728000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.413944000000000,-26.860606000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.371510999999900,-26.875147999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.374622000000000,-26.864602000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.357947000000000,-26.839400999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.349859000000000,-26.840955000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.362053000000000,-26.830628999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.366160000000000,-26.849726000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.334676999999900,-26.824964999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.313274000000000,-26.827964000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.299461000000000,-26.830074000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.315886999999900,-26.865490999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.343885000000000,-26.868487999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.338908000000000,-26.884914999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.321362000000000,-26.888911000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.291870000000000,-26.882916999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.292865999999900,-26.888356000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.358071000000000,-26.904890999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.327460000000000,-26.908996999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.301575999999900,-26.916210000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.290998999999900,-26.916098999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.353217999999900,-26.908553000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.318748999999900,-26.896014000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.368400000000000,-26.904226000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.374994999999900,-26.916543000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.372506000000000,-26.898011000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.397517999999900,-26.915766000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.415312999999900,-26.902339000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.443311999999900,-26.906889000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.476163000000000,-26.900784999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.350977999999900,-26.862604000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.356827000000000,-26.857942000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.339779000000000,-26.852058000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.351725000000000,-26.871373999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.367528999999900,-26.871929000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.339655000000000,-26.894570999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.332562000000000,-26.883915999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.325094999999900,-26.892572999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.352471999999900,-26.897123000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.334428000000000,-26.916376000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.341645999999900,-26.919094999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.311655999999900,-26.915710000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.300891999999900,-26.909662999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.316260000000000,-26.901063000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.316322000000000,-26.888743999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.307735999999900,-26.891463000000000,2016-01-01,2017-01-01,Culturas_Agricolas
-52.299087999999900,-26.896401999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.301141000000000,-26.904890999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.301079000000000,-26.876923999999900,2016-01-01,2017-01-01,Culturas_Agricolas
-52.490523000000000,-26.917448000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.473837000000000,-26.917065999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.460290000000000,-26.917701999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.443961000000000,-26.906701999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.449309000000000,-26.904095000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.485745000000000,-26.905939000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.490665000000000,-26.903078000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.458078999999900,-26.896020000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.469915999999900,-26.900980000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.468561000000000,-26.905239999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.474550000000000,-26.896654999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.481467000000000,-26.888770000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.478186999999900,-26.882664999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.491236000000000,-26.885335999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.450164999999900,-26.890996000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.459363000000000,-26.887117000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.470770999999900,-26.880184000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.492091000000000,-26.881774000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.460076000000000,-26.880120999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.481110000000000,-26.877640000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.489024999999900,-26.877640000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.484603999999900,-26.873315000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.475406000000000,-26.884444999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.477902000000000,-26.865936999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.491734999999900,-26.870135000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.459148999999900,-26.861229999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.469130999999900,-26.866955000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.442107000000000,-26.858177000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.438755999999900,-26.880630000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.443390999999900,-26.874206000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.466422000000000,-26.871089000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.482323000000000,-26.850607000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.492091000000000,-26.846979999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.459791000000000,-26.843927000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.479256999999900,-26.833428999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.475264000000000,-26.837819000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.478257999999900,-26.827575000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.443604999999900,-26.823248000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.454799000000000,-26.838583000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.432409999999900,-26.837437000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.428916000000000,-26.833746999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.431553999999900,-26.829229999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.437685999999900,-26.823885000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.408951000000000,-26.825030000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.411304000000000,-26.832284000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.424709000000000,-26.842718000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.418934000000000,-26.838901000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.419718000000000,-26.847743999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.396402000000000,-26.849969999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.393192999999900,-26.849015999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.398113000000000,-26.845008000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.391624000000000,-26.824966000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.383353000000000,-26.833302000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.362104000000000,-26.832220000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.357897999999900,-26.829739000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.359608999999900,-26.845963000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.357398000000000,-26.839663999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.361249000000000,-26.836483000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.343209000000000,-26.826620999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.352265000000000,-26.828593000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.349769000000000,-26.841954000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.345063000000000,-26.849907000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.334082000000000,-26.823885000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.323743000000000,-26.831775000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.335935999999900,-26.825348000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.339785999999900,-26.852132999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.333939000000000,-26.850925000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.328592000000000,-26.830057000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.311264999999900,-26.833938000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.306131000000000,-26.834256000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.291584999999900,-26.843862999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.293652999999900,-26.834700999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.294009000000000,-26.823885000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.299999000000000,-26.830819999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.309981000000000,-26.857731000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.316898000000000,-26.864411000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.335008999999900,-26.863520000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.300640999999900,-26.878340000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.309696000000000,-26.891441000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.316755000000000,-26.900789000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.291300000000000,-26.897227999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.320962000000000,-26.886735000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.319963999999900,-26.903523000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.301994999999900,-26.916239999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.328876999999900,-26.909500000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.336364000000000,-26.896338000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.301068000000000,-26.905049000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.351765000000000,-26.905176000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.352978000000000,-26.901170000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.359037999999900,-26.899771000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.360892000000000,-26.905939000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.369591000000000,-26.905176000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.375937000000000,-26.916239999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.370590000000000,-26.897608999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.383139000000000,-26.890740999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.397613999999900,-26.916049000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.405527999999900,-26.901679000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.382783000000000,-26.907402000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.424709000000000,-26.901233999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.407595999999900,-26.899771000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.437187000000000,-26.914269000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.436687999999900,-26.916875000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.437401000000000,-26.910772000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.456581999999900,-26.911090000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.421500000000000,-26.896846000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.426991000000000,-26.884509000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.375081999999900,-26.865874000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.377220999999900,-26.847998000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.363672999999900,-26.868099999999900,2017-01-01,2018-01-01,Culturas_Agricolas
-52.350838000000000,-26.876750000000000,2017-01-01,2018-01-01,Culturas_Agricolas
-52.343352000000000,-26.867718000000000,2017-01-01,2018-01-01,Culturas_Agricolas
